text	url	keep	topics	sentiments	topics2	sentiments2	api_sentiment
King Richard got me over here crying.smh	https://twitter.com/i/web/status/1466608947884740608	1	rev	p			o
King Richard is one of the best movies I’ve seen in a long time. Wow.	https://twitter.com/i/web/status/1466608687082926081	1	rev	p			p
King Richard was 🔥🔥 i wish it was 4 hours	https://twitter.com/i/web/status/1466608674441412609	1	rev	p			p
tuning in to king richard finally	https://twitter.com/i/web/status/1466608549115699206	1	rev	p			o
King Richard is a good movie	https://twitter.com/i/web/status/1466607972398911492	1	rev	p			p
#KingRichard  was soooo good ! From the casting , acting , inspiration , everything , truly a great work . Loved it 👏🏼👏🏼	https://twitter.com/i/web/status/1466607597344071681	1	rev	p	act	p	p
#KingRichard  what an AMAZING STORY!! Will Smith was outstanding. The whole cast was memorable. Nothing but respect to the Williams family. You’ve inspired me to be better. Even Great. . ❤️❤️❤️❤️❤️	https://twitter.com/i/web/status/1466607092479848448	1	rev	p	act	p	p
I rated King Richard (2021) 9/10  #IMDb https://t.co/08wl7Rcb3p	https://twitter.com/i/web/status/1466606193586151425	1	rev	p			o
Why did King Richard have the nerve to be so good?	https://twitter.com/i/web/status/1466605831609196544	1	rev	p			p
king richard 10/10	https://twitter.com/i/web/status/1466605207115153411	1	rev	p			o
Here's our thoughts on Ghostbusters: Afterlife, King Richard &amp; Belfast. I also share my initial impressions on Paul Thomas Anderson's Licorice Pizza, but we'll be waiting til after Christmas for our full review. https://t.co/2iLIOuEa7d	https://twitter.com/i/web/status/1466604829975855106	1	rev	o			p
I wonder if the directors cut of King Richard will include the Williams sisters losing back to back in straight sets to the 203rd ranked male player, who spent all morning playing golf and drinking shandys	https://twitter.com/i/web/status/1466604245952524289	1	rev	n			n
Ugly crying to King Richard. I am nothing if not a sucker for wholesome sports docs and biopics 🥲🥺	https://twitter.com/i/web/status/1466603763209228290	1	rev	p			n
Jus watched that king richard shit by serena and venus williams, shit was fire and them feminists were actin up for no reason	https://twitter.com/i/web/status/1466603316897591305	1	rev	p			n
King Richard was raw, can't wait til the Lavar ball story	https://twitter.com/i/web/status/1466603256440766466	1	rev	p			o
King Richard was 🔥🔥🔥	https://twitter.com/i/web/status/1466602265427382277	1	rev	p			o
King Richard was a good ass movie	https://twitter.com/i/web/status/1466601843497205761	1	rev	p			n
Dune, Spencer, Power of the Dog. In that order.  My extended honorable mentions: A Quiet Place 2, No Time To Die, Justice League, King Richard, Belfast, Tammy Faye, The Guilty, TSS, 7 Prisoners, Annette, and MUCH more. https://t.co/PQaGIT7BDv	https://twitter.com/i/web/status/1466601619785613312	1	rev	p			n
My ★★★★★ review of King Richard on Letterboxd https://t.co/xdIxbFt0EE	https://twitter.com/i/web/status/1466598064357986306	1	rev	p			o
Did not realize how long King Richard is 🥴	https://twitter.com/i/web/status/1466597678268227589	1	rev	o			o
I saw #KingRichard last night and haven’t stopped thinking about it!!!!! I loved it so much	https://twitter.com/i/web/status/1466596559148273666	1	rev	p			p
Now why they doing that to King Richard	https://twitter.com/i/web/status/1466596455347638276	1	rev	o			o
King Richard is a solid movie	https://twitter.com/i/web/status/1466592569689718786	1	rev	p			p
I finished King Richard and now Naomi doc… literally dropped happy tears at this Black girl magic and support of one another	https://twitter.com/i/web/status/1466591424326029312	1	rev	p			p
Just watched #KingRichard SO FUCKING GOOD 😿😻	https://twitter.com/i/web/status/1466591284164849665	1	rev	p			p
Went to see the movie King Richard. It was about the Williams sisters. The tennis players. @TrevDon @tyler_hynes @AWALK35	https://twitter.com/i/web/status/1466591264040579072	1	rev	o			o
I need a break from beauty writing and just published ‘King Richard’ and the Mythologizing of the Black Patriarch https://t.co/SrkCv3nXab. For me, it's all about the conceit.	https://twitter.com/i/web/status/1466590841204396035	1	rev	n			p
#KingRichard  was the best movie i've seen in a while.	https://twitter.com/i/web/status/1466588586535436288	1	rev	p			p
King Richard was such a good movie	https://twitter.com/i/web/status/1466587614736125954	1	rev	p			p
King Richard was dope	https://twitter.com/i/web/status/1466586318637604869	1	rev	p			o
King Richard was ok.	https://twitter.com/i/web/status/1466585331067764745	1	rev	o			p
King Richard w/ Will Smith is the best movie I’ve seen in 2 years. #上海会所   #广州会所  #深圳会所   #东莞会所  #宁波会所   V.qgpc12345 Q.365324285 https://t.co/wo4bF2C682	https://twitter.com/i/web/status/1466585262272790529	1	rev	p	act	p	p
King Richard w/ Will Smith is the best movie I’ve seen in 2 years. #上海会所   #广州会所  #深圳会所   #东莞会所  #宁波会所   V.qgpc12345 Q.365324285 https://t.co/PTTUyHmrlY	https://twitter.com/i/web/status/1466584371972956162	1	rev	p			p
New Film Review! 📽️  King Richard Directed by Reinaldo Marcus Green @Warnerbros, streaming on HBO Max A dynamic sports drama about the core values of the American dream.  Read the full Film Review by Frederic and Mary Ann Brussat: https://t.co/Q3cf36t1KL  #filmreview #family https://t.co/dxu5sBpArG	https://twitter.com/i/web/status/1466584353396465671	1	rev	o			p
King Richard was coo but I need the lavar ball movie asap	https://twitter.com/i/web/status/1466583922700021763	1	rev	p			o
King Richard w/ Will Smith is the best movie I’ve seen in 2 years. #上海会所   #广州会所  #深圳会所   #东莞会所  #宁波会所   V.qgpc12345 Q.365324285 https://t.co/8mRkVdymjZ	https://twitter.com/i/web/status/1466583764973146116	1	rev	p			p
King Richard 🔥🔥🔥	https://twitter.com/i/web/status/1466583406280597504	1	rev	p			o
Ok, no baseball talk now. How about movie King Richard, did you like it? Admittedly know few specifics about Richard Williams &amp; his molding of world class daughters, but was fascinated watching depiction (accurate or not) of how he navigated cultural divides &amp; his own history.	https://twitter.com/i/web/status/1466583271404306433	1	rev	p			p
King Richard was really everything. Feels like an honor to have grown up watching what would become history.	https://twitter.com/i/web/status/1466582994316107779	1	rev	p			p
King Richard w/ Will Smith is the best movie I’ve seen in 2 years. #上海会所   #广州会所  #深圳会所   #东莞会所  #宁波会所   V.qgpc12345 Q.365324285 https://t.co/AW9lU766qf	https://twitter.com/i/web/status/1466582551389216777	1	rev	p			p
ing Richard is a film that brings a story that not only is amazing but its a touch of empowerment to show us that everything is possible and that if you fight for it you can make it. As well this film brings so much to the table that is a must-watch film. https://t.co/dEHoPEwPbk	https://twitter.com/i/web/status/1466582314440400897	1	rev	p			n
King Richard ❤️‍🔥	https://twitter.com/i/web/status/1466580871054561285	1	rev	p			o
Yall know i love a good biopic #KingRichard	https://twitter.com/i/web/status/1466580820970278914	1	rev	p			p
King Richard w/ Will Smith is the best movie I’ve seen in 2 years. #上海会所   #广州会所  #深圳会所   #东莞会所  #宁波会所   V.qgpc12345 Q.365324285 https://t.co/YMEz1UfBX8	https://twitter.com/i/web/status/1466580800489414657	1	rev	p			p
just watched king richard and sobbed💗	https://twitter.com/i/web/status/1466580653491859461	1	rev	p			o
1. No Time to Die 2. Nobody 3. King Richard https://t.co/6pW0b7r81o	https://twitter.com/i/web/status/1466580380832567297	1	rev	o			n
King Richard w/ Will Smith is the best movie I’ve seen in 2 years. #上海会所   #广州会所  #深圳会所   #东莞会所  #宁波会所   V.qgpc12345 Q.365324285 https://t.co/1ktph5WE41	https://twitter.com/i/web/status/1466580057489494018	1	rev	p			p
King Richard was really good.	https://twitter.com/i/web/status/1466580000140759043	1	rev	p			p
King Richard w/ Will Smith is the best movie I’ve seen in 2 years. #上海会所   #广州会所  #深圳会所   #东莞会所  #宁波会所   V.qgpc12345 Q.365324285 https://t.co/LfOb4cNeaM	https://twitter.com/i/web/status/1466579580811022340	1	rev	p			p
King Richard 🔥🔥🔥👌🏾	https://twitter.com/i/web/status/1466579409645748229	1	rev	p			o
King Richard w/ Will Smith is the best movie I’ve seen in 2 years. #上海会所   #广州会所  #深圳会所   #东莞会所  #宁波会所   V.qgpc12345 Q.365324285 https://t.co/cXUNSStSDY	https://twitter.com/i/web/status/1466579186563227652	1	rev	p			p
King Richard w/ Will Smith is the best movie I’ve seen in 2 years. #上海会所   #广州会所  #深圳会所   #东莞会所  #宁波会所   V.qgpc12345 Q.365324285 https://t.co/i6dWMvmwzd	https://twitter.com/i/web/status/1466578622492209154	1	rev	p			p
"I don't know about you, but I have been dying for a film about two of the greatest female athletes who have ever lived... That for some reason needs to be told as their father's story and be called ""King Richard""."	https://twitter.com/i/web/status/1466576621377179649	1	rev	n			p
Giving King Richard a go tonight, or at least half of it because why the fuck is it 2.5 hours?! https://t.co/TKq9b7JFIb	https://twitter.com/i/web/status/1466576095482822658	1	rev	n			n
King Richard was awesome.	https://twitter.com/i/web/status/1466575689256165378	1	rev	p			p
King Richard - Amazing film.	https://twitter.com/i/web/status/1466573536982548481	1	rev	p			p
#KingRichard does a superb job balancing humor and levity with some of the more weighty and grim parts of Richard Williams' story, touching on how his rocky upbringing and how that pushes him to give his daughters the absolute best he possibly can. https://t.co/JccivjZMmu	https://twitter.com/i/web/status/1466572933627879427	1	rev	p			p
This king Richard movie good tho	https://twitter.com/i/web/status/1466571946397782019	1	rev	p			p
King Richard is fucking phenomenal	https://twitter.com/i/web/status/1466571925778542603	1	rev	p			o
I rated King Richard (2021) 10/10  #IMDb https://t.co/L2fkdLtnpp	https://twitter.com/i/web/status/1466571902445658115	1	rev	p			o
The King Richard doc was a marvel. I hadn't followed the Williams story that closely, highly recommend!	https://twitter.com/i/web/status/1466571413163102209	1	rev	p			p
Ppl saying they didn’t like #KingRichard  but that movie  was 🔥🔥🔥🔥🔥🤞🏾	https://twitter.com/i/web/status/1466571322969010179	1	rev	p			p
Watching king Richard and i already have one red flag 🚩 who ever was supposed to block out the production cars failed why am i seeing a car 2004 in 1980 ?	https://twitter.com/i/web/status/1466570706963947525	1	rev	n			n
King Richard. 10/10	https://twitter.com/i/web/status/1466570497701732355	1	rev	p			o
I just watched King Richard, and I did not expect this film to bring out so many emotions	https://twitter.com/i/web/status/1466568981922394113	1	rev	p			o
I keep trying to watch King Richard .... I can’t get into it	https://twitter.com/i/web/status/1466566109536997378	1	rev	n			o
King Richard Review https://t.co/ZfFlG3VIY4	https://twitter.com/i/web/status/1466565983238303744	1	rev	o			o
Just finished watching King Richard… amazing movie. Talk about inspiration! I highly suggest watching it!	https://twitter.com/i/web/status/1466565813171744768	1	rev	p			p
Believe the hype #KingRichard https://t.co/3xJYifr4G1	https://twitter.com/i/web/status/1466565719600951296	1	rev	p			o
King Richard is a great movie!	https://twitter.com/i/web/status/1466565335172239362	1	rev	p			p
King Richard Was A Great Movie. They Thought He Was Crazy But He Had A Plan &amp; Stuck To It &amp; It All Came True	https://twitter.com/i/web/status/1466564063253520387	1	rev	p			p
King Richard was a great movie, 10/10	https://twitter.com/i/web/status/1466563045707104264	1	rev	p			p
King Richard is such a great movie.	https://twitter.com/i/web/status/1466561245708910593	1	rev	p			p
#KingRichard I loved it!!! https://t.co/ANhAjC9IFX https://t.co/tU8BDEadAy	https://twitter.com/i/web/status/1466561232299868162	1	rev	p			p
- King Richard -  Listen to this funnyaf movie review, starring Will Smith.  Will's infamous hypnotic teary eyed stare down, even when u know it's comn.  #podcast #podcasting #PodcastAndChill #comedyshow #MovieReviews #movies #films #netflix #actorslife   https://t.co/APkzuVuIKW	https://twitter.com/i/web/status/1466559504258985985	1	rev	p			o
